Año;Mes;Dia;Hora;minutos;segundos;Temperatura;Precipitacion;Humedad;Rendimiento
2011;4;21;0;0;0;27.4;27.5;96;0
2011;4;22;0;0;0;26.6;5;0;0
2011;4;23;0;0;0;27.8;25.3;96;0
2011;4;24;0;0;0;28;33;93;0
2011;4;25;0;0;0;28.2;0;93;0
2011;4;26;0;0;0;29.8;5;0;0
2011;4;27;0;0;0;30.4;7.3;93;0
2011;4;28;0;0;0;30;0.5;96;0
2011;4;29;0;0;0;30.2;1;65;0
2011;4;30;0;0;0;29.6;17.5;81;0
2011;5;1;0;0;0;29.6;48;88;0
2011;5;2;0;0;0;29;22.6;95;0
2011;5;3;0;0;0;24.6;4;0;0
2011;5;4;0;0;0;28.2;0;96;0
2011;5;5;0;0;0;28.6;6.5;95;0
2011;5;6;0;0;0;30.2;0;0;0
2011;5;7;0;0;0;30.6;0;87;0
2011;5;8;0;0;0;30;0;73;0
2011;5;9;0;0;0;29.8;0;88;0
2011;5;10;0;0;0;31.2;0;83;0
2011;5;11;0;0;0;30.4;0.3;88;0
2011;5;12;0;0;0;29.4;1.6;86;0
2011;5;13;0;0;0;28.4;60;98;0
2011;5;14;0;0;0;25.6;0;93;0
2011;5;15;0;0;0;27.6;0;79;0
2011;5;16;0;0;0;26.8;15.2;95;0
2011;5;17;0;0;0;27.8;2.6;0;0
2011;5;18;0;0;0;27.4;7;93;0
2011;5;19;0;0;0;27;1.3;82;0
2011;5;20;0;0;0;28.6;0;88;0
2011;5;21;0;0;0;29.4;14;85;0
2011;5;22;0;0;0;27.6;13;98;0
2011;5;23;0;0;0;27.2;150;96;0
2011;5;24;0;0;0;29.4;0.8;93;0
2011;5;25;0;0;0;28.4;1.7;91;0
2011;5;26;0;0;0;29;0;80;0
2011;5;27;0;0;0;29.6;0;83;0
2011;5;28;0;0;0;28.6;0;95;0
2011;5;29;0;0;0;26.6;0;0;0
2011;5;30;0;0;0;30.4;0;88;0
2011;5;31;0;0;0;30.6;15.2;82;0
2011;6;1;0;0;0;27.6;3.3;98;0
2011;6;2;0;0;0;28.4;117;93;0
2011;6;3;0;0;0;25.6;0.5;93;0
2011;6;4;0;0;0;26.6;0;95;0
2011;6;5;0;0;0;29;0;85;0
2011;6;6;0;0;0;30.4;6.5;96;0
2011;6;7;0;0;0;27;0.3;89;0
2011;6;8;0;0;0;28.2;0;96;0
2011;6;9;0;0;0;30.2;0;85;0
2011;6;10;0;0;0;30.6;0;92;0
2011;6;11;0;0;0;30.8;0;75;0
2011;6;12;0;0;0;31.2;0.3;59;0
2011;6;13;0;0;0;31.6;0;90;0
2011;6;14;0;0;0;29.4;0;73;0
2011;6;15;0;0;0;30;0;71;0
2011;6;16;0;0;0;29.8;0.8;86;0
2011;6;17;0;0;0;26.6;0.6;90;0
2011;6;18;0;0;0;28.4;0;84;0
2011;6;19;0;0;0;29.4;0;82;0
2011;6;20;0;0;0;30;1;89;0
2011;6;21;0;0;0;30.4;0;91;0
2011;6;22;0;0;0;30.8;3.9;85;0
2011;6;23;0;0;0;29;0.5;96;0
2011;6;24;0;0;0;27.6;32.2;93;0
2011;6;25;0;0;0;27.2;0.4;95;0
2011;6;26;0;0;0;27.8;1.2;88;0
2011;6;27;0;0;0;29.2;0;84;0
2011;6;28;0;0;0;31;0.5;81;0
2011;6;29;0;0;0;29.4;2.4;91;0
2011;6;30;0;0;0;28.6;75;87;0
2011;7;1;0;0;0;27.6;0;96;0
2011;7;2;0;0;0;28.6;26;88;0
2011;7;3;0;0;0;30;21.6;90;0
2011;7;4;0;0;0;29;3.9;91;0
2011;7;5;0;0;0;29.8;3;96;0
2011;7;6;0;0;0;28;0;91;0
2011;7;7;0;0;0;30.2;0;68;0
2011;7;8;0;0;0;31;;66;0
2011;7;9;0;0;0;30.6;0;71;0
2011;7;10;0;0;0;31;0;86;0
2011;7;11;0;0;0;30.4;0;67;0
2011;7;12;0;0;0;29.2;3.1;86;0
2011;7;13;0;0;0;26.8;0.3;95;0
2011;7;14;0;0;0;28.4;45;93;0
2011;7;15;0;0;0;27.4;0;86;0
2011;7;16;0;0;0;29.6;0;80;0
2011;7;17;0;0;0;29.4;0.3;74;0
2011;7;18;0;0;0;28.9;0;0;0
2011;7;19;0;0;0;31.6;0;91;0
2011;7;20;0;0;0;30.6;0;78;0
2011;7;21;0;0;0;31.6;0;90;0
2011;7;22;0;0;0;32.2;0.3;63;0
2011;7;23;0;0;0;31.2;0;70;0
2011;7;24;0;0;0;30.2;0;58;0
2011;7;25;0;0;0;30.8;0;62;0
2011;7;26;0;0;0;31.4;3.3;88;0
2011;7;27;0;0;0;29.8;0;92;0
2011;7;28;0;0;0;31;0.4;83;0
2011;7;29;0;0;0;25.6;52.1;95;0
2011;7;30;0;0;0;25.2;0.7;93;0
2011;7;31;0;0;0;29.6;0.5;89;0
2011;8;1;0;0;0;30;15.5;80;0
2011;8;2;0;0;0;30.2;5.5;93;0
2011;8;3;0;0;0;29.6;8;93;0
2011;8;4;0;0;0;30.6;0;86;0
2011;8;5;0;0;0;32.4;0;91;0
2011;8;6;0;0;0;32.6;0;76;0
2011;8;7;0;0;0;31.4;0;57;0
2011;8;8;0;0;0;32;0.2;61;0
2011;8;9;0;0;0;30.4;0;61;0
2011;8;10;0;0;0;32.6;0.3;70;0
2011;8;11;0;0;0;32;0;83;0
2011;8;12;0;0;0;30.6;0;89;0
2011;8;13;0;0;0;31.2;0;88;0
2011;8;14;0;0;0;31.6;1.5;87;0
2011;8;15;0;0;0;31;6.2;91;0
2011;8;16;0;0;0;29.6;19;98;0
2011;8;17;0;0;0;29.8;52;91;0
2011;8;18;0;0;0;31.4;29;95;0
2011;8;19;0;0;0;29.2;0.2;96;0
2011;8;20;0;0;0;29.4;19.5;88;0
2011;8;21;0;0;0;30;68;94;0
2011;8;22;0;0;0;28;0;96;0
2011;8;23;0;0;0;27.4;53.6;90;0
2011;8;24;0;0;0;28;3;96;0
2011;8;25;0;0;0;30.4;0;91;0
2011;8;26;0;0;0;31;0;85;0
2011;8;27;0;0;0;31.4;4.9;93;0
2011;8;28;0;0;0;28.8;0.3;95;0
2011;8;29;0;0;0;30.6;0;83;0
2011;8;30;0;0;0;31.6;0;82;0
2011;8;31;0;0;0;32.4;0;78;0
2011;9;1;0;0;0;32.8;0;52;0
2011;9;2;0;0;0;30.8;20.5;56;0
2011;9;3;0;0;0;27;1.3;94;0
2011;9;4;0;0;0;30;0;84;0
2011;9;5;0;0;0;32.4;0;77;0
2011;9;6;0;0;0;31.6;0.2;75;0
2011;9;7;0;0;0;30.6;0;89;0
2011;9;8;0;0;0;27.6;19.6;90;0
2011;9;9;0;0;0;27.2;31.9;93;0
2011;9;10;0;0;0;29.6;20;93;0
2011;9;11;0;0;0;28.4;29;93;0
2011;9;12;0;0;0;29.2;0;83;0
2011;9;13;0;0;0;31;0;86;0
2011;9;14;0;0;0;31.6;0;73;0
2011;9;15;0;0;0;31.2;0;75;0
2011;9;16;0;0;0;28;39;96;0
2011;9;17;0;0;0;29.2;21;89;0
2011;9;18;0;0;0;27;2.4;95;0
2011;9;19;0;0;0;29.6;0.3;90;0
2011;9;20;0;0;0;28.6;0;0;0
2011;9;21;0;0;0;28.2;0.2;85;0
2011;9;22;0;0;0;31;0;91;0
2011;9;23;0;0;0;30;13.5;82;0
2011;9;24;0;0;0;29.4;1.6;91;0
2011;9;25;0;0;0;28.4;0.7;0;0
2011;9;26;0;0;0;30.2;0;74;0
2011;9;27;0;0;0;31;0;93;0
2011;9;28;0;0;0;29;0.8;88;0
2011;9;29;0;0;0;30.4;0;80;0
2011;9;30;0;0;0;30;2.2;82;0
2011;10;1;0;0;0;29.6;18.9;80;0
2011;10;2;0;0;0;29.2;3.1;88;0
2011;10;3;0;0;0;28.6;0;95;0
2011;10;4;0;0;0;25.2;11.5;93;0
2011;10;5;0;0;0;28.2;0;96;0
2011;10;6;0;0;0;29.8;2.6;88;0
2011;10;7;0;0;0;30.4;0;86;0
2011;10;8;0;0;0;27.6;0;0;0
2011;10;9;0;0;0;25.6;48;95;0
2011;10;10;0;0;0;27;0.3;98;0
2011;10;11;0;0;0;29;60;89;0
2011;10;12;0;0;0;27.4;96;95;0
2011;10;13;0;0;0;27.8;47.5;90;0
2011;10;14;0;0;0;28.2;9.5;94;0
2011;10;15;0;0;0;28.6;25.7;95;0
2011;10;16;0;0;0;28;22.3;0;0
2011;10;17;0;0;0;27.2;54;96;0
2011;10;18;0;0;0;24.8;6.6;96;0
2011;10;19;0;0;0;27;3.5;93;0
2011;10;20;0;0;0;25.2;0;84;0
2011;10;21;0;0;0;28.6;0;93;0
2011;10;22;0;0;0;29.8;0;73;0
2011;10;23;0;0;0;30.2;0;88;0
2011;10;24;0;0;0;29;46;74;0
2011;10;25;0;0;0;28.4;2;84;0
2011;10;26;0;0;0;29.6;0.6;81;0
2011;10;27;0;0;0;30;16;86;0
2011;10;28;0;0;0;25;1.4;95;0
2011;10;29;0;0;0;27.6;38;0;0
2011;10;30;0;0;0;25.6;0.4;96;0
2011;10;31;0;0;0;29;0;95;0
2011;11;1;0;0;0;29.8;0;88;0
2011;11;2;0;0;0;30.2;3.7;80;0
2011;11;3;0;0;0;27.4;0;95;0
2011;11;4;0;0;0;27;26;82;0
2011;11;5;0;0;0;30;6.3;86;0
2011;11;6;0;0;0;27.6;0.7;96;0
2011;11;7;0;0;0;29.4;1;80;0
2011;11;8;0;0;0;27.8;26;86;0
2011;11;9;0;0;0;27.2;1.5;93;0
2011;11;10;0;0;0;29.6;17.3;87;0
2011;11;11;0;0;0;28.6;27;89;0
2011;11;12;0;0;0;28;1.3;91;0
2011;11;13;0;0;0;26.6;0.4;98;0
2011;11;14;0;0;0;29.2;3.1;79;0
2011;11;15;0;0;0;27.8;13.5;95;0
2011;11;16;0;0;0;29;1;82;0
2011;11;17;0;0;0;29.4;8;82;0
2011;11;18;0;0;0;27.8;24.4;91;0
2011;11;19;0;0;0;28.2;1.2;88;0
2011;11;20;0;0;0;28.6;31;80;0
2011;11;21;0;0;0;27.4;25;93;0
2011;11;22;0;0;0;28.4;67;95;0
2011;11;23;0;0;0;28;18.5;90;0
2011;11;24;0;0;0;27.2;9.5;98;0
2011;11;25;0;0;0;27.6;1;95;0
2011;11;26;0;0;0;29.4;93.4;88;0
2011;11;27;0;0;0;27;34.6;96;0
2011;11;28;0;0;0;27.2;40.5;98;0
2011;11;29;0;0;0;26.6;12.5;96;0
2011;11;30;0;0;0;28.4;2.6;100;0
2011;12;1;0;0;0;28.8;0;85;0
2011;12;2;0;0;0;29.2;39.9;83;0
2011;12;3;0;0;0;28.2;36.8;100;0
2011;12;4;0;0;0;27.4;156.3;88;0
2011;12;5;0;0;0;27.2;11.5;95;0
2011;12;6;0;0;0;25.8;11;93;0
2011;12;7;0;0;0;28;10;98;0
2011;12;8;0;0;0;27.8;37;83;0
2011;12;9;0;0;0;28.4;0;91;0
2011;12;10;0;0;0;29;25;92;0
2011;12;11;0;0;0;28.6;9;90;0
2011;12;12;0;0;0;27.6;69;89;0
2011;12;13;0;0;0;27;76;93;0
2011;12;14;0;0;0;27.4;28;95;0
2011;12;15;0;0;0;28.2;16;96;0
2011;12;16;0;0;0;27.2;4.4;95;0
2011;12;17;0;0;0;25;23;0;0
2011;12;18;0;0;0;28.8;120;95;0
2011;12;19;0;0;0;27.2;30;97;0
2011;12;20;0;0;0;28.4;0;87;0
2011;12;21;0;0;0;28.2;0;91;0
2011;12;22;0;0;0;29.2;0;81;0
2011;12;23;0;0;0;29.8;3.3;0;0
2011;12;24;0;0;0;30.6;27;85;0
2011;12;25;0;0;0;29.6;50;85;0
2011;12;26;0;0;0;28.2;35;91;0
2011;12;27;0;0;0;28.6;0.7;90;0
2011;12;28;0;0;0;29;19;95;0
2011;12;29;0;0;0;29.2;0;93;0
2011;12;30;0;0;0;29.8;6.5;85;0
2011;12;31;0;0;0;29.4;0;91;0
2012;1;1;0;0;0;30;0;83;6
2012;1;2;0;0;0;28;22;95;6
2012;1;3;0;0;0;25.4;3;97;6
2012;1;4;0;0;0;27.6;72.6;82;6
2012;1;5;0;0;0;29;48;95;6
2012;1;6;0;0;0;28.4;132.9;96;6
2012;1;7;0;0;0;29.2;1.5;88;6
2012;1;8;0;0;0;28.6;0;0;6
2012;1;9;0;0;0;29.6;22.5;93;6
2012;1;10;0;0;0;30.2;0;93;6
2012;1;11;0;0;0;30.6;0;78;6
2012;1;12;0;0;0;29;0;77;6
2012;1;13;0;0;0;30;1.3;92;6
2012;1;14;0;0;0;30.4;24;82;6
2012;1;15;0;0;0;29.2;0;0;6
2012;1;16;0;0;0;29.4;0;89;6
2012;1;17;0;0;0;28.6;9;76;6
2012;1;18;0;0;0;27.4;40;100;6
2012;1;19;0;0;0;28;0;94;6
2012;1;20;0;0;0;27.2;0;94;6
2012;1;21;0;0;0;28.2;26;83;6
2012;1;22;0;0;0;26.2;0;98;6
2012;1;23;0;0;0;29;16.5;86;6
2012;1;24;0;0;0;24;25.5;95;6
2012;1;25;0;0;0;28.4;0;91;6
2012;1;26;0;0;0;29.6;0;95;6
2012;1;27;0;0;0;28;5;87;6
2012;1;28;0;0;0;29.4;43;91;6
2012;1;29;0;0;0;30;75;95;6
2012;1;30;0;0;0;28.6;8;87;6
2012;1;31;0;0;0;29;0;91;6
2012;2;1;0;0;0;30;0;95;6
2012;2;2;0;0;0;29.4;0;88;6
2012;2;3;0;0;0;29;0;88;6
2012;2;4;0;0;0;30.2;0.1;91;6
2012;2;5;0;0;0;30.4;26.4;83;6
2012;2;6;0;0;0;27.4;1.6;95;6
2012;2;7;0;0;0;29.2;14;91;6
2012;2;8;0;0;0;26;0;0;6
2012;2;9;0;0;0;30.4;37;81;6
2012;2;10;0;0;0;27.6;5.5;89;6
2012;2;11;0;0;0;28.6;0;93;6
2012;2;12;0;0;0;29.2;0;90;6
2012;2;13;0;0;0;29.6;0;0;6
2012;2;14;0;0;0;30;0;86;6
2012;2;15;0;0;0;29.4;0;84;6
2012;2;16;0;0;0;29.8;0;81;6
2012;2;17;0;0;0;30.6;0;79;6
2012;2;18;0;0;0;30.2;0;75;6
2012;2;19;0;0;0;31.2;0;86;6
2012;2;20;0;0;0;30;0;75;6
2012;2;21;0;0;0;30.4;0;81;6
2012;2;22;0;0;0;29.6;0;80;6
2012;2;23;0;0;0;31;0;84;6
2012;2;24;0;0;0;30;0.8;72;6
2012;2;25;0;0;0;29.2;17.5;80;6
2012;2;26;0;0;0;28.6;0;84;6
2012;2;27;0;0;0;30.4;0;78;6
2012;2;28;0;0;0;29;0;78;6
2012;2;29;0;0;0;29.6;0;78;6
2012;3;1;0;0;0;28.4;0;87;6
2012;3;2;0;0;0;30.6;0;84;6
2012;3;3;0;0;0;30.2;0;80;6
2012;3;4;0;0;0;32.4;26;66;6
2012;3;5;0;0;0;30;0;93;6
2012;3;6;0;0;0;30.4;0;89;6
2012;3;7;0;0;0;28.6;33;84;6
2012;3;8;0;0;0;29.4;0;90;6
2012;3;9;0;0;0;28.2;5;89;6
2012;3;10;0;0;0;27.6;40;89;6
2012;3;11;0;0;0;29.4;0;89;6
2012;3;12;0;0;0;30;0;93;6
2012;3;13;0;0;0;30.6;0;88;6
2012;3;14;0;0;0;29.6;0;98;6
2012;3;15;0;0;0;31.6;0;68;6
2012;3;16;0;0;0;29.2;50;90;6
2012;3;17;0;0;0;29.8;40;87;6
2012;3;18;0;0;0;29.6;60;98;6
2012;3;19;0;0;0;24.6;0;100;6
2012;3;20;0;0;0;28.4;0;96;6
2012;3;21;0;0;0;29.2;20.5;89;6
2012;3;22;0;0;0;25;3;91;6
2012;3;23;0;0;0;28.6;0;79;6
2012;3;24;0;0;0;28;7.5;85;6
2012;3;25;0;0;0;27.6;34.5;0;6
2012;3;26;0;0;0;29;14;96;6
2012;3;27;0;0;0;29.6;0;98;6
2012;3;28;0;0;0;28.2;24;88;6
2012;3;29;0;0;0;31.6;4;88;6
2012;3;30;0;0;0;29.2;0;95;6
2012;3;31;0;0;0;31;0;86;6
2012;4;1;0;0;0;31.6;8;82;6
2012;4;2;0;0;0;31.2;0;65;6
2012;4;3;0;0;0;31;13;88;6
2012;4;4;0;0;0;28;0;98;6
2012;4;5;0;0;0;29.6;46;85;6
2012;4;6;0;0;0;30;23;89;6
2012;4;7;0;0;0;27.6;0;93;6
2012;4;8;0;0;0;25.4;4;0;6
2012;4;9;0;0;0;27;5.5;86;6
2012;4;10;0;0;0;29.2;6;84;6
2012;4;11;0;0;0;27.6;220;89;6
2012;4;12;0;0;0;23.2;6.2;96;6
2012;4;13;0;0;0;27.2;0;90;6
2012;4;14;0;0;0;27.8;0;85;6
2012;4;15;0;0;0;30.2;20;83;6
2012;4;16;0;0;0;30.6;1;85;6
2012;4;17;0;0;0;27;10;91;6
2012;4;18;0;0;0;26.4;8;0;6
2012;4;19;0;0;0;28.6;0;93;6
2012;4;20;0;0;0;29.2;22;93;6
2012;4;21;0;0;0;26.6;10;95;6
2012;4;22;0;0;0;27.4;37;86;6
2012;4;23;0;0;0;29.6;24;86;6
2012;4;24;0;0;0;28.4;0;96;6
2012;4;25;0;0;0;30.2;0;85;6
2012;4;26;0;0;0;30.6;0;87;6
2012;4;27;0;0;0;30;23;93;6
2012;4;28;0;0;0;26.6;0;98;6
2012;4;29;0;0;0;29.4;0;92;6
2012;4;30;0;0;0;29;4;88;6
2012;5;1;0;0;0;28;0;89;6
2012;5;2;0;0;0;29;31;68;6
2012;5;3;0;0;0;30.6;13;89;6
2012;5;4;0;0;0;30;27;95;6
2012;5;5;0;0;0;28.6;46;83;6
2012;5;6;0;0;0;29.4;50;89;6
2012;5;7;0;0;0;26.4;36;96;6
2012;5;8;0;0;0;29.8;70;87;6
2012;5;9;0;0;0;28.2;0;97;6
2012;5;10;0;0;0;30.2;3.5;95;6
2012;5;11;0;0;0;27.6;2;95;6
2012;5;12;0;0;0;28.6;10.2;0;6
2012;5;13;0;0;0;29.2;3;91;6
2012;5;14;0;0;0;26.2;18.3;91;6
2012;5;15;0;0;0;29.8;0;81;6
2012;5;16;0;0;0;29;24;100;6
2012;5;17;0;0;0;30.4;3;88;6
2012;5;18;0;0;0;28.2;65;96;6
2012;5;19;0;0;0;27.6;0.5;96;6
2012;5;20;0;0;0;27.2;0;91;6
2012;5;21;0;0;0;29.4;0;90;6
2012;5;22;0;0;0;30;1.7;90;6
2012;5;23;0;0;0;28.4;1.5;91;6
2012;5;24;0;0;0;29.6;0;96;6
2012;5;25;0;0;0;30.2;0;88;6
2012;5;26;0;0;0;30.6;0;83;6
2012;5;27;0;0;0;31.2;0;71;6
2012;5;28;0;0;0;30;0;88;6
2012;5;29;0;0;0;30.6;0;64;6
2012;5;30;0;0;0;30.4;0;61;6
2012;5;31;0;0;0;31.6;0;67;6
2012;6;1;0;0;0;29.6;0;73;6
2012;6;2;0;0;0;30.2;0;77;6
2012;6;3;0;0;0;31;0;88;6
2012;6;4;0;0;0;31.6;0;98;6
2012;6;5;0;0;0;32;0;95;6
2012;6;6;0;0;0;31.6;0;75;6
2012;6;7;0;0;0;31.2;0;77;6
2012;6;8;0;0;0;30;0;59;6
2012;6;9;0;0;0;32.6;18;64;6
2012;6;10;0;0;0;31.4;0;75;6
2012;6;11;0;0;0;30.4;0;76;6
2012;6;12;0;0;0;30.6;24.4;84;6
2012;6;13;0;0;0;28.6;0;96;6
2012;6;14;0;0;0;30.2;0.1;87;6
2012;6;15;0;0;0;31.2;35;76;6
2012;6;16;0;0;0;28.2;0.5;96;6
2012;6;17;0;0;0;29.6;2.1;96;6
2012;6;18;0;0;0;30.2;0.7;84;6
2012;6;19;0;0;0;30.6;0.2;82;6
2012;6;20;0;0;0;31;2.3;85;6
2012;6;21;0;0;0;28;0;95;6
2012;6;22;0;0;0;31.6;0;86;6
2012;6;23;0;0;0;29.2;0;80;6
2012;6;24;0;0;0;30;0;78;6
2012;6;25;0;0;0;29;10.9;81;6
2012;6;26;0;0;0;30.4;22;70;6
2012;6;27;0;0;0;29.8;0.5;89;6
2012;6;28;0;0;0;30.8;0;71;6
2012;6;29;0;0;0;31.4;0;88;6
2012;6;30;0;0;0;29.6;0.3;78;6
2012;7;1;0;0;0;30;0;76;6
2012;7;2;0;0;0;31.2;0;89;6
2012;7;3;0;0;0;30.6;0;64;6
2012;7;4;0;0;0;30.4;11.3;82;6
2012;7;5;0;0;0;31;0;93;6
2012;7;6;0;0;0;29.6;0;90;6
2012;7;7;0;0;0;29.4;0;81;6
2012;7;8;0;0;0;32.6;0;0;6
2012;7;9;0;0;0;33;1.3;61;6
2012;7;10;0;0;0;31;0;85;6
2012;7;11;0;0;0;31.6;1.3;80;6
2012;7;12;0;0;0;30.4;0;89;6
2012;7;13;0;0;0;28;15.5;91;6
2012;7;14;0;0;0;29.2;0.9;96;6
2012;7;15;0;0;0;28.4;0;88;6
2012;7;16;0;0;0;30.4;0;78;6
2012;7;17;0;0;0;32.2;13;64;6
2012;7;18;0;0;0;31.8;0;65;6
2012;7;19;0;0;0;32.4;0;59;6
2012;7;20;0;0;0;31;0;56;6
2012;7;21;0;0;0;30.6;0;69;6
2012;7;22;0;0;0;32;0;79;6
2012;7;23;0;0;0;30.8;0;59;6
2012;7;24;0;0;0;30.2;0;66;6
2012;7;25;0;0;0;33;0;82;6
2012;7;26;0;0;0;32.2;0;68;6
2012;7;27;0;0;0;33.2;0;55;6
2012;7;28;0;0;0;31;0;67;6
2012;7;29;0;0;0;30.4;0;69;6
2012;7;30;0;0;0;30.6;0;70;6
2012;7;31;0;0;0;31.4;0.3;73;6
2012;8;1;0;0;0;31.2;0;70;6
2012;8;2;0;0;0;32.6;0;77;6
2012;8;3;0;0;0;31.8;0;84;6
2012;8;4;0;0;0;31.2;50.8;88;6
2012;8;5;0;0;0;32;0;66;6
2012;8;6;0;0;0;31.6;0;86;6
2012;8;7;0;0;0;31.4;0.5;76;6
2012;8;8;0;0;0;32.4;4;83;6
2012;8;9;0;0;0;31;0;88;6
2012;8;10;0;0;0;31.2;0;62;6
2012;8;11;0;0;0;31.6;42;61;6
2012;8;12;0;0;0;27;2;95;6
2012;8;13;0;0;0;27.8;1;95;6
2012;8;14;0;0;0;30.2;0.5;93;6
2012;8;15;0;0;0;30.6;0;87;6
2012;8;16;0;0;0;31.8;;91;6
2012;8;17;0;0;0;29.4;0.5;93;6
2012;8;18;0;0;0;30.2;0;91;6
2012;8;19;0;0;0;32.6;2;78;6
2012;8;20;0;0;0;31;0;93;6
2012;8;21;0;0;0;31.4;4;80;6
2012;8;22;0;0;0;32;34;0;6
2012;8;23;0;0;0;30.6;0;95;6
2012;8;24;0;0;0;30;20;83;6
2012;8;25;0;0;0;30.4;12;88;6
2012;8;26;0;0;0;31.4;0;68;6
2012;8;27;0;0;0;30.8;0;66;6
2012;8;28;0;0;0;32.4;0;55;6
2012;8;29;0;0;0;31;0;65;6
2012;8;30;0;0;0;31.4;0;0;6
2012;8;31;0;0;0;29.6;0;61;6
2012;9;1;0;0;0;32;0;71;6
2012;9;2;0;0;0;32.6;0;61;6
2012;9;3;0;0;0;31.4;0;68;6
2012;9;4;0;0;0;31.8;0;52;6
2012;9;5;0;0;0;32.4;0;83;6
2012;9;6;0;0;0;33.4;0;0;6
2012;9;7;0;0;0;34;0;72;6
2012;9;8;0;0;0;33;0.5;81;6
2012;9;9;0;0;0;34.8;1.2;72;6
2012;9;10;0;0;0;33.6;0.6;63;6
2012;9;11;0;0;0;31;0;80;6
2012;9;12;0;0;0;32;7.8;93;6
2012;9;13;0;0;0;30.4;0;83;6
2012;9;14;0;0;0;33.2;0;60;6
2012;9;15;0;0;0;33;0;48;6
2012;9;16;0;0;0;32.6;0;56;6
2012;9;17;0;0;0;31;0;81;6
2012;9;18;0;0;0;32;0;84;6
2012;9;19;0;0;0;30.6;0;81;6
2012;9;20;0;0;0;32.4;3;80;6
2012;9;21;0;0;0;31.6;10.5;87;6
2012;9;22;0;0;0;31.2;38;90;6
2012;9;23;0;0;0;30;0;93;6
2012;9;24;0;0;0;29.6;23;0;6
2012;9;25;0;0;0;26.6;0;95;6
2012;9;26;0;0;0;31;22;88;6
2012;9;27;0;0;0;29;0;96;6
2012;9;28;0;0;0;31.4;0;72;6
2012;9;29;0;0;0;32;1.7;86;6
2012;9;30;0;0;0;31.2;0.5;75;6
2012;10;1;0;0;0;31;2;84;6
2012;10;2;0;0;0;30;0;90;6
2012;10;3;0;0;0;32.4;0;74;6
2012;10;4;0;0;0;32;80;72;6
2012;10;5;0;0;0;29;36;95;6
2012;10;6;0;0;0;27.6;7;95;6
2012;10;7;0;0;0;26;1;95;6
2012;10;8;0;0;0;29.4;0;96;6
2012;10;9;0;0;0;31.6;0.3;86;6
2012;10;10;0;0;0;29.6;0;84;6
2012;10;11;0;0;0;30.6;0.1;78;6
2012;10;12;0;0;0;30.2;70;97;6
2012;10;13;0;0;0;28.2;52;93;6
2012;10;14;0;0;0;28.6;0.7;90;6
2012;10;15;0;0;0;29.2;43;88;6
2012;10;16;0;0;0;26;0;96;6
2012;10;17;0;0;0;29.4;33.8;96;6
2012;10;18;0;0;0;25.6;9.2;96;6
2012;10;19;0;0;0;28.2;24;91;6
2012;10;20;0;0;0;28.6;0.5;91;6
2012;10;21;0;0;0;29.2;13;89;6
2012;10;22;0;0;0;29.8;3;88;6
2012;10;23;0;0;0;30.6;5;83;6
2012;10;24;0;0;0;28.4;35;95;6
2012;10;25;0;0;0;29;0;85;6
2012;10;26;0;0;0;28.8;0;95;6
2012;10;27;0;0;0;29.6;0;77;6
2012;10;28;0;0;0;31;70;86;6
2012;10;29;0;0;0;29.4;0;82;6
2012;10;30;0;0;0;29.2;4;91;6
2012;10;31;0;0;0;30.2;12;89;6
2012;11;1;0;0;0;30;0.7;88;6
2012;11;2;0;0;0;29.6;39;86;6
2012;11;3;0;0;0;28.4;0.7;95;6
2012;11;4;0;0;0;30.2;0.6;81;6
2012;11;5;0;0;0;27.8;0;100;6
2012;11;6;0;0;0;30.2;0;75;6
2012;11;7;0;0;0;30.6;0.8;70;6
2012;11;8;0;0;0;31;0.5;87;6
2012;11;9;0;0;0;29;7.5;88;6
2012;11;10;0;0;0;30.4;31.5;82;6
2012;11;11;0;0;0;27;5;100;6
2012;11;12;0;0;0;27.6;0;85;6
2012;11;13;0;0;0;30.6;1.8;85;6
2012;11;14;0;0;0;28.2;5.5;91;6
2012;11;15;0;0;0;26.4;0.1;97;6
2012;11;16;0;0;0;28.6;41;89;6
2012;11;17;0;0;0;29.2;45;95;6
2012;11;18;0;0;0;27;17;93;6
2012;11;19;0;0;0;29.6;0;93;6
2012;11;20;0;0;0;30.6;23;85;6
2012;11;21;0;0;0;30;20;93;6
2012;11;22;0;0;0;29.4;3.6;97;6
2012;11;23;0;0;0;29.8;0;95;6
2012;11;24;0;0;0;30.4;23;82;6
2012;11;25;0;0;0;30.6;2;80;6
2012;11;26;0;0;0;29.2;0;91;6
2012;11;27;0;0;0;29;0;84;6
2012;11;28;0;0;0;30;32;83;6
2012;11;29;0;0;0;28.6;59;88;6
2012;11;30;0;0;0;27.4;74;93;6
2012;12;1;0;0;0;27.6;48;93;6
2012;12;2;0;0;0;27;0;92;6
2012;12;3;0;0;0;28.4;22;88;6
2012;12;4;0;0;0;28;11;93;6
2012;12;5;0;0;0;29.2;0.5;83;6
2012;12;6;0;0;0;28.8;7;90;6
2012;12;7;0;0;0;29.6;0;89;6
2012;12;8;0;0;0;29.2;0;86;6
2012;12;9;0;0;0;31;0;87;6
2012;12;10;0;0;0;31.6;47;80;6
2012;12;11;0;0;0;30.8;21.4;0;6
2012;12;12;0;0;0;28.4;29.6;93;6
2012;12;13;0;0;0;28;13;93;6
2012;12;14;0;0;0;26;100;98;6
